0.12288	37.748736
38.03136	43.941888
44.224512000000004	50.307072
50.589696	94.052352
94.334976	100.380672
100.71244800000001	125.915136
151.252992	160.29696
163.577856	168.296448
168.296448	173.01504
176.16076800000002	182.452224
182.61196800000002	188.52249600000002
188.80512000000002	194.71564800000002
194.99827200000001	201.043968
201.375744	226.578432
239.357952	251.904
251.916288	270.385152
270.667776	271.921152
273.678336	276.824064
276.824064	283.11552
283.275264	289.185792
289.468416	295.378944
295.661568	301.707264
302.03904	327.241728
327.524352	345.931776
346.2144	352.29696
352.579584	371.048448
371.331072	377.352192
377.634816	379.49030400000004
380.633088	383.778816
384.958464	389.849088
390.131712	391.87660800000003
392.15923200000003	393.916416
396.361728	402.653184
402.702336	440.40192
440.684544	446.595072
446.877696	453.230592
453.24288	471.711744
471.994368	478.015488
478.298112	480.15360000000004
481.296384	484.442112
485.62176	490.512384
490.795008	492.53990400000004
492.82252800000003	494.57971200000003
497.02502400000003	503.31648
503.365632	530.71872
533.041152	534.77376
534.77376	537.919488
538.202112	539.947008
541.065216	544.210944
544.210944	547.356672
547.356672	550.5024
550.5024	553.648128
553.906176	578.6787840000001
591.458304	597.639168
597.651456	603.70944
604.0289280000001	623.173632
623.18592	629.501952
629.51424	633.9256320000001
635.71968	640.02048
640.303104	641.703936
648.0199680000001	654.311424
654.311424	660.60288
660.60288	666.8943360000001
666.8943360000001	679.477248
692.1216000000001	704.360448
704.692224	723.8369280000001
723.8492160000001	730.165248
730.177536	735.19104
736.100352	742.391808
743.804928	748.683264
748.9658880000001	753.8565120000001
754.97472	761.266176
761.266176	767.557632
767.81568	780.0053760000001
792.784896	805.023744
805.3555200000001	824.500224
824.512512	830.558208
830.840832	841.814016
843.055104	846.200832
846.200832	849.3465600000001
849.985536	850.69824
851.656704	853.413888
855.896064	861.88032
862.162944	868.08576
868.2209280000001	880.80384
893.4481920000001	899.629056
899.641344	905.68704
906.018816	912.310272
924.844032	937.426944
937.7955840000001	939.66336
940.572672	943.7184
945.13152	946.864128
947.146752	948.891648
950.009856	953.155584
953.155584	956.301312
956.301312	994.0500480000001
1006.6821120000001	1044.381696
1044.66432	1050.574848
1050.857472	1056.940032
1057.222656	1100.685312
1100.967936	1107.013632
1107.3454080000001	1132.548096
